featuretype,country,region,featurecode,featurename,measurecode,use_for_statistics,report_obligation
species,IT,MED,5097,Barbus tyberinus,CF11,Yes,mandatory
species,IT,MED,5097,Barbus tyberinus,CG02,Yes,mandatory
species,IT,MED,5097,Barbus tyberinus,CG03,Yes,mandatory
species,IT,MED,5097,Barbus tyberinus,CG04,Yes,mandatory
species,IT,MED,5097,Barbus tyberinus,CI03,Yes,mandatory
species,IT,MED,5097,Barbus tyberinus,CJ02,Yes,mandatory
species,IT,MED,5097,Barbus tyberinus,CS01,Yes,mandatory
species,LU,CON,1308,Barbastella barbastellus,CB04,Yes,mandatory
species,LU,CON,1308,Barbastella barbastellus,CS04,Yes,mandatory
species,LU,CON,1308,Barbastella barbastellus,CB08,Yes,mandatory
species,LU,CON,1308,Barbastella barbastellus,CB05,Yes,mandatory
species,LU,CON,1308,Barbastella barbastellus,CB06,Yes,mandatory
species,FI,BOR,6306,Pusa hispida saimensis,CN01,Yes,mandatory
species,FI,BOR,6306,Pusa hispida saimensis,CC04,Yes,mandatory
species,FI,BOR,6306,Pusa hispida saimensis,CF01,Yes,mandatory
species,FI,BOR,6306,Pusa hispida saimensis,CG01,Yes,mandatory
species,FI,BOR,6306,Pusa hispida saimensis,CG02,Yes,mandatory
species,FI,BOR,6306,Pusa hispida saimensis,CG05,Yes,mandatory
species,FI,BOR,1982,Encalypta mutica,CG02,Yes,mandatory
species,FI,BOR,1982,Encalypta mutica,CS03,Yes,mandatory
species,FI,BOR,1982,Encalypta mutica,CB05,Yes,mandatory
species,IT,ALP,5012,Plecotus macrobullaris,CF02,Yes,optional
species,IT,ALP,5012,Plecotus macrobullaris,CF09,Yes,optional
species,IT,ALP,5357,Bombina pachypus,CA04,Yes,mandatory
species,IT,ALP,5357,Bombina pachypus,CA11,Yes,mandatory
species,IT,ALP,5357,Bombina pachypus,CJ01,Yes,mandatory
species,IT,ALP,5357,Bombina pachypus,CJ02,Yes,mandatory
species,IT,ALP,5357,Bombina pachypus,CJ03,Yes,mandatory
species,ES,ATL,6284,Epidalea calamita,CS03,Yes,optional
species,ES,ATL,6284,Epidalea calamita,CI07,Yes,optional
species,ES,MED,6933,Iberolacerta martinezricai,CB01,Yes,mandatory
species,ES,MED,6933,Iberolacerta martinezricai,CB04,Yes,mandatory
species,ES,MED,6933,Iberolacerta martinezricai,CB09,Yes,mandatory
species,ES,MED,6933,Iberolacerta martinezricai,CE01,Yes,mandatory
species,ES,MED,6933,Iberolacerta martinezricai,CF03,Yes,mandatory
species,ES,MED,6933,Iberolacerta martinezricai,CL01,Yes,mandatory
species,ES,MED,6933,Iberolacerta martinezricai,CL02,Yes,mandatory
species,ES,ATL,1357,Martes martes,CE01,Yes,optional
species,ES,ATL,5365,Hypsugo savii,CB09,Yes,optional
species,ES,ATL,5365,Hypsugo savii,CC03,Yes,optional
species,ES,MED,1722,Antirrhinum lopesianum,CS01,Yes,optional
species,ES,MED,1722,Antirrhinum lopesianum,CS03,Yes,optional
species,ES,ATL,1057,Parnassius apollo,CL01,Yes,optional
species,ES,ATL,1057,Parnassius apollo,CN01,Yes,optional
species,ES,ATL,1057,Parnassius apollo,CN02,Yes,optional
species,ES,ATL,1057,Parnassius apollo,CS03,Yes,optional
species,ES,ATL,1057,Parnassius apollo,CB01,Yes,optional
species,ES,ATL,1058,Maculinea arion,CA03,Yes,optional
species,ES,ATL,1058,Maculinea arion,CA05,Yes,optional
species,ES,ATL,1058,Maculinea arion,CS03,Yes,optional
species,ES,ATL,1058,Maculinea arion,CB01,Yes,optional
species,ES,ATL,1058,Maculinea arion,CA01,Yes,optional
species,ES,MED,1308,Barbastella barbastellus,CB15,Yes,mandatory
species,ES,MED,1308,Barbastella barbastellus,CF03,Yes,mandatory
species,ES,MED,1308,Barbastella barbastellus,CH03,Yes,mandatory
species,ES,MED,1308,Barbastella barbastellus,CN01,Yes,mandatory
species,ES,ATL,1221,Mauremys leprosa,CS01,Yes,mandatory
species,ES,ATL,1221,Mauremys leprosa,CI02,Yes,mandatory
species,ES,ATL,1221,Mauremys leprosa,CF05,Yes,mandatory
species,ES,ATL,1272,Chalcides bedriagai,CS01,Yes,optional
species,ES,ATL,1272,Chalcides bedriagai,CB05,Yes,optional
species,ES,ATL,1272,Chalcides bedriagai,CF02,Yes,optional
species,ES,ATL,1272,Chalcides bedriagai,CF03,Yes,optional
species,ES,MMAC,1349,Tursiops truncatus,CG01,Yes,mandatory
species,ES,MMAC,1349,Tursiops truncatus,CG05,Yes,mandatory
species,ES,MMAC,1349,Tursiops truncatus,CX01,Yes,mandatory
species,ES,MMAC,1349,Tursiops truncatus,CC11,Yes,mandatory
species,ES,MMAC,1349,Tursiops truncatus,CE05,Yes,mandatory
species,ES,MMAC,1349,Tursiops truncatus,CF07,Yes,mandatory
species,ES,MMAC,1349,Tursiops truncatus,CF08,Yes,mandatory
species,ES,MMAC,1349,Tursiops truncatus,CF12,Yes,mandatory
species,ES,MMAC,1349,Tursiops truncatus,CG15,Yes,mandatory
species,ES,MMAC,1349,Tursiops truncatus,CX02,Yes,mandatory
species,ES,MAC,1814,Cheirolophus duranii,CG02,Yes,mandatory
species,ES,MAC,1814,Cheirolophus duranii,CA06,Yes,mandatory
species,ES,MAC,1814,Cheirolophus duranii,CS03,Yes,mandatory
species,ES,MAC,1855,Androcymbium psammophilum,CG02,Yes,mandatory
species,ES,MED,1865,Narcissus asturiensis,CC07,Yes,mandatory
species,ES,MED,1570,Erodium astragaloides,CS01,Yes,mandatory
species,ES,ALP,1356,Mustela lutreola,CI03,Yes,mandatory
species,ES,ALP,1356,Mustela lutreola,CI02,Yes,mandatory
species,ES,ALP,1356,Mustela lutreola,CJ03,Yes,mandatory
species,ES,ALP,5009,Pipistrellus pygmaeus,CA09,Yes,optional
species,ES,ALP,5009,Pipistrellus pygmaeus,CB09,Yes,optional
species,ES,ALP,5009,Pipistrellus pygmaeus,CF12,Yes,optional
species,ES,MED,5281,Luciobarbus bocagei,CS01,Yes,optional
species,ES,MED,5281,Luciobarbus bocagei,CC04,Yes,optional
species,ES,MED,5281,Luciobarbus bocagei,CF05,Yes,optional
species,ES,MED,5281,Luciobarbus bocagei,CI03,Yes,optional
species,ES,MED,5281,Luciobarbus bocagei,CJ02,Yes,optional
species,ES,MED,5281,Luciobarbus bocagei,CG02,Yes,optional
species,FI,BOR,1962,Moehringia lateriflora,CA03,Yes,mandatory
species,FI,BOR,1962,Moehringia lateriflora,CG02,Yes,mandatory
species,FI,BOR,1962,Moehringia lateriflora,CF01,Yes,mandatory
species,FR,CON,1528,Saxifraga hirculus,CF11,Yes,mandatory
species,FR,CON,1528,Saxifraga hirculus,CL01,Yes,mandatory
species,FR,CON,1528,Saxifraga hirculus,CS02,Yes,mandatory
species,FR,CON,1528,Saxifraga hirculus,CF02,Yes,mandatory
species,FR,CON,1528,Saxifraga hirculus,CJ03,Yes,mandatory
species,FR,CON,1528,Saxifraga hirculus,CS01,Yes,mandatory
species,FR,CON,1528,Saxifraga hirculus,CN01,Yes,mandatory
species,FR,CON,1528,Saxifraga hirculus,CA09,Yes,mandatory
species,FR,CON,1528,Saxifraga hirculus,CF05,Yes,mandatory
species,FR,ALP,1060,Lycaena dispar,CA07,No,mandatory
species,FR,ALP,1060,Lycaena dispar,CJ03,No,mandatory
species,FR,ALP,1060,Lycaena dispar,CA03,No,mandatory
species,FR,ALP,1060,Lycaena dispar,CA04,No,mandatory
species,FR,ALP,1060,Lycaena dispar,CF03,No,mandatory
species,FR,ALP,1060,Lycaena dispar,CI02,No,mandatory
species,FR,ALP,1060,Lycaena dispar,CA02,No,mandatory
species,FR,ALP,1060,Lycaena dispar,CA05,No,mandatory
species,FR,ALP,1092,Austropotamobius pallipes,CA11,Yes,mandatory
species,FR,ALP,1092,Austropotamobius pallipes,CB05,Yes,mandatory
species,FR,ALP,1092,Austropotamobius pallipes,CF11,Yes,mandatory
species,FR,ALP,1092,Austropotamobius pallipes,CG02,Yes,mandatory
species,FR,ALP,1092,Austropotamobius pallipes,CN02,Yes,mandatory
species,FR,ALP,1092,Austropotamobius pallipes,CA03,Yes,mandatory
species,FR,ALP,1092,Austropotamobius pallipes,CF03,Yes,mandatory
species,FR,ALP,6216,Hamatocaulis vernicosus,CC13,Yes,mandatory
species,FR,ALP,6216,Hamatocaulis vernicosus,CN01,Yes,mandatory
species,FR,ALP,6216,Hamatocaulis vernicosus,CA11,Yes,mandatory
species,FR,ALP,6216,Hamatocaulis vernicosus,CS03,Yes,mandatory
species,FR,ALP,6216,Hamatocaulis vernicosus,CS01,Yes,mandatory
species,FR,ALP,1065,Euphydryas aurinia,CB01,Yes,mandatory
species,FR,ALP,1065,Euphydryas aurinia,CB02,Yes,mandatory
species,FR,ALP,1065,Euphydryas aurinia,CA01,Yes,mandatory
species,FR,ALP,1065,Euphydryas aurinia,CA05,Yes,mandatory
species,FR,ALP,1065,Euphydryas aurinia,CA07,Yes,mandatory
species,FR,ALP,1065,Euphydryas aurinia,CA03,Yes,mandatory
species,FR,ALP,1065,Euphydryas aurinia,CA04,Yes,mandatory
species,FR,ALP,1065,Euphydryas aurinia,CA11,Yes,mandatory
species,FR,ALP,1065,Euphydryas aurinia,CF10,Yes,mandatory
species,FR,ALP,1065,Euphydryas aurinia,CA02,Yes,mandatory
species,FR,MED,1193,Bombina variegata,CI03,Yes,mandatory
species,FR,MED,1193,Bombina variegata,CA15,Yes,mandatory
species,FR,MED,1193,Bombina variegata,CN01,Yes,mandatory
species,FR,MED,1193,Bombina variegata,CB01,Yes,mandatory
species,FR,MED,1193,Bombina variegata,CE01,Yes,mandatory
species,FR,MED,1193,Bombina variegata,CA01,Yes,mandatory
species,FR,MED,1193,Bombina variegata,CB14,Yes,mandatory
species,FR,MED,1193,Bombina variegata,CA10,Yes,mandatory
species,FR,MED,1193,Bombina variegata,CB05,Yes,mandatory
species,FR,MED,1193,Bombina variegata,CF02,Yes,mandatory
species,FR,ATL,6985,Vandenboschia speciosa,CJ02,Yes,mandatory
species,FR,ATL,6985,Vandenboschia speciosa,CJ01,Yes,mandatory
species,FR,ATL,6985,Vandenboschia speciosa,CB05,Yes,mandatory
species,DE,ATL,1324,Myotis myotis,CB09,Yes,mandatory
species,DE,ATL,1324,Myotis myotis,CB08,Yes,mandatory
species,DE,ATL,1324,Myotis myotis,CA07,Yes,mandatory
species,DE,ATL,1324,Myotis myotis,CB05,Yes,mandatory
species,DE,ATL,1324,Myotis myotis,CS03,Yes,mandatory
species,DE,ATL,1324,Myotis myotis,CA03,Yes,mandatory
species,DE,ATL,1324,Myotis myotis,CA02,Yes,mandatory
species,DE,ATL,1324,Myotis myotis,CB01,Yes,mandatory
species,EE,BOR,2492,Coregonus albula,CG04,Yes,optional
species,EE,BOR,2492,Coregonus albula,CX02,Yes,optional
species,EE,BOR,4044,Xylomoia strix,CB02,Yes,mandatory
species,EE,BOR,4044,Xylomoia strix,CB06,Yes,mandatory
species,EE,BOR,1982,Encalypta mutica,CA03,Yes,mandatory
species,EE,BOR,2492,Coregonus albula,CG01,Yes,optional
species,EE,BOR,2492,Coregonus albula,CG02,Yes,optional
species,EE,BOR,1939,Agrimonia pilosa,CA03,Yes,mandatory
species,EE,BOR,1939,Agrimonia pilosa,CA01,Yes,mandatory
species,UK,ATL,1099,Lampetra fluviatilis,CA09,Yes,mandatory
species,UK,ATL,1099,Lampetra fluviatilis,CA16,Yes,mandatory
species,UK,ATL,1099,Lampetra fluviatilis,CE01,Yes,mandatory
species,UK,ATL,1099,Lampetra fluviatilis,CF04,Yes,mandatory
species,UK,ATL,1099,Lampetra fluviatilis,CF10,Yes,mandatory
species,UK,ATL,1099,Lampetra fluviatilis,CF12,Yes,mandatory
species,UK,ATL,1099,Lampetra fluviatilis,CH03,Yes,mandatory
species,UK,ATL,1099,Lampetra fluviatilis,CJ01,Yes,mandatory
species,UK,ATL,1099,Lampetra fluviatilis,CJ02,Yes,mandatory
species,UK,ATL,1099,Lampetra fluviatilis,CJ03,Yes,mandatory
species,UK,MMED,2030,Grampus griseus,CG05,Yes,optional
species,UK,MMED,2030,Grampus griseus,CJ01,Yes,optional
species,NL,ATL,6284,Epidalea calamita,CA03,Yes,optional
species,NL,ATL,6284,Epidalea calamita,CJ02,Yes,optional
species,NL,ATL,6284,Epidalea calamita,CE01,Yes,optional
species,NL,ATL,6284,Epidalea calamita,CA01,Yes,optional
species,ES,MED,1187,Alytes muletensis,CS01,Yes,mandatory
species,ES,MED,1187,Alytes muletensis,CS04,Yes,mandatory
species,ES,MED,1187,Alytes muletensis,CS03,Yes,mandatory
species,ES,MED,1192,Alytes cisternasii,CS03,Yes,optional
species,ES,ALP,1205,Hyla meridionalis,CS03,Yes,optional
species,ES,MED,1101,Acipenser sturio,CS03,Yes,mandatory
species,ES,MED,1101,Acipenser sturio,CS01,Yes,mandatory
species,ES,MED,1101,Acipenser sturio,CC04,Yes,mandatory
species,ES,MED,1138,Barbus meridionalis,CA11,Yes,mandatory
species,ES,MED,1138,Barbus meridionalis,CC07,Yes,mandatory
species,ES,MED,1138,Barbus meridionalis,CI03,Yes,mandatory
species,ES,ALP,1331,Nyctalus leisleri,CS03,Yes,optional
species,ES,ALP,1331,Nyctalus leisleri,CB03,Yes,optional
species,ES,MED,1333,Tadarida teniotis,CA09,Yes,optional
species,ES,MED,1333,Tadarida teniotis,CB09,Yes,optional
species,ES,MED,1333,Tadarida teniotis,CB05,Yes,optional
species,ES,MED,1333,Tadarida teniotis,CC03,Yes,optional
species,ES,MED,1333,Tadarida teniotis,CF12,Yes,optional
species,ES,MED,1333,Tadarida teniotis,CS03,Yes,optional
species,ES,MMED,1350,Delphinus delphis,CA13,Yes,optional
species,ES,MMED,1350,Delphinus delphis,CG05,Yes,optional
species,ES,MMED,1350,Delphinus delphis,CC05,Yes,optional
species,ES,MATL,1227,Chelonia mydas,CX02,Yes,mandatory
species,ES,MATL,1227,Chelonia mydas,CE04,Yes,mandatory
species,ES,MATL,1227,Chelonia mydas,CF07,Yes,mandatory
species,ES,MATL,1227,Chelonia mydas,CF08,Yes,mandatory
species,ES,MATL,1227,Chelonia mydas,CG05,Yes,mandatory
species,SE,BOR,1058,Maculinea arion,CA04,Yes,optional
species,SE,BOR,1058,Maculinea arion,CA05,Yes,optional
species,SE,BOR,1058,Maculinea arion,CB01,Yes,optional
species,SE,BOR,1058,Maculinea arion,CA07,Yes,optional
species,SE,BOR,1942,Arctophila fulva,CF02,Yes,mandatory
species,SE,BOR,1942,Arctophila fulva,CS01,Yes,mandatory
species,ES,MATL,2030,Grampus griseus,CA13,Yes,optional
species,ES,MATL,2030,Grampus griseus,CG05,Yes,optional
species,ES,MATL,2030,Grampus griseus,CC05,Yes,optional
species,ES,MATL,2030,Grampus griseus,CC11,Yes,optional
species,ES,MATL,2030,Grampus griseus,CE05,Yes,optional
species,ES,MATL,2030,Grampus griseus,CF07,Yes,optional
species,ES,MATL,2030,Grampus griseus,CF08,Yes,optional
species,ES,MATL,2030,Grampus griseus,CF12,Yes,optional
species,ES,MATL,2030,Grampus griseus,CH03,Yes,optional
species,ES,MATL,2030,Grampus griseus,CX02,Yes,optional
species,ES,MMED,1350,Delphinus delphis,CC11,Yes,optional
species,ES,MMED,1350,Delphinus delphis,CE05,Yes,optional
species,ES,MMED,1350,Delphinus delphis,CF07,Yes,optional
species,ES,MMED,1350,Delphinus delphis,CF08,Yes,optional
species,ES,MMED,1350,Delphinus delphis,CH03,Yes,optional
species,ES,MMED,1350,Delphinus delphis,CX01,Yes,optional
species,ES,MMED,1350,Delphinus delphis,CX02,Yes,optional
species,ES,ALP,1387,Orthotrichum rogeri,CB05,Yes,mandatory
species,ES,ATL,1024,Geomalacus maculosus,CB02,Yes,mandatory
species,ES,ATL,1024,Geomalacus maculosus,CI03,Yes,mandatory
species,ES,MED,1301,Galemys pyrenaicus,CA15,Yes,mandatory
species,ES,MED,1301,Galemys pyrenaicus,CS01,Yes,mandatory
species,ES,MED,1301,Galemys pyrenaicus,CI03,Yes,mandatory
species,ES,MED,1301,Galemys pyrenaicus,CA10,Yes,mandatory
species,ES,MED,1301,Galemys pyrenaicus,CB05,Yes,mandatory
species,ES,MED,1301,Galemys pyrenaicus,CB06,Yes,mandatory
species,ES,MED,1301,Galemys pyrenaicus,CF03,Yes,mandatory
species,ES,MED,1301,Galemys pyrenaicus,CH03,Yes,mandatory
species,ES,MED,1301,Galemys pyrenaicus,CN01,Yes,mandatory
species,ES,MED,1301,Galemys pyrenaicus,CN02,Yes,mandatory
species,ES,MED,1036,Macromia splendens,CA11,Yes,mandatory
species,ES,MED,1036,Macromia splendens,CA15,Yes,mandatory
species,ES,MED,1036,Macromia splendens,CB04,Yes,mandatory
species,ES,MED,1036,Macromia splendens,CC04,Yes,mandatory
species,ES,MED,1036,Macromia splendens,CF04,Yes,mandatory
species,ES,MED,1036,Macromia splendens,CI03,Yes,mandatory
species,ES,MED,1036,Macromia splendens,CF03,Yes,mandatory
species,ES,MED,1036,Macromia splendens,CF12,Yes,mandatory
species,ES,ALP,1213,Rana temporaria,CS03,Yes,optional
species,ES,ALP,1213,Rana temporaria,CI07,Yes,optional
species,ES,ALP,1213,Rana temporaria,CS01,Yes,optional
species,ES,MED,1322,Myotis nattereri,CL01,Yes,optional
species,ES,MED,1322,Myotis nattereri,CF03,Yes,optional
species,ES,MED,1322,Myotis nattereri,CS03,Yes,optional
species,ES,MED,1322,Myotis nattereri,CB02,Yes,optional
species,FI,BOR,1939,Agrimonia pilosa,CA03,Yes,mandatory
species,FI,BOR,1939,Agrimonia pilosa,CA04,Yes,mandatory
species,FI,BOR,1939,Agrimonia pilosa,CG02,Yes,mandatory
species,FI,BOR,1939,Agrimonia pilosa,CA05,Yes,mandatory
species,FI,BOR,1037,Ophiogomphus cecilia,CG02,Yes,mandatory
species,IT,MED,1316,Myotis capaccinii,CJ02,Yes,mandatory
species,IT,MED,1316,Myotis capaccinii,CA16,Yes,mandatory
species,IT,MED,1316,Myotis capaccinii,CF09,Yes,mandatory
species,IT,MED,1316,Myotis capaccinii,CH03,Yes,mandatory
species,IT,MED,1316,Myotis capaccinii,CS03,Yes,mandatory
species,IT,CON,1321,Myotis emarginatus,CA09,Yes,mandatory
species,IT,CON,1321,Myotis emarginatus,CH03,Yes,mandatory
species,IT,CON,1798,Centaurea kartschiana,CF03,Yes,mandatory
species,AT,ALP,1343,Sicista betulina,CA01,Yes,optional
species,AT,ALP,1343,Sicista betulina,CB02,Yes,optional
species,AT,ALP,1354,Ursus arctos,CE01,Yes,mandatory
species,AT,ALP,1354,Ursus arctos,CF01,Yes,mandatory
species,AT,ALP,1354,Ursus arctos,CG04,Yes,mandatory
species,AT,ALP,1354,Ursus arctos,CX01,Yes,mandatory
species,AT,ALP,1354,Ursus arctos,CS01,Yes,mandatory
species,AT,CON,1145,Misgurnus fossilis,CA11,Yes,mandatory
species,AT,CON,1145,Misgurnus fossilis,CG03,Yes,mandatory
species,AT,CON,1145,Misgurnus fossilis,CL01,Yes,mandatory
species,AT,CON,1145,Misgurnus fossilis,CJ03,Yes,mandatory
species,AT,CON,1145,Misgurnus fossilis,CS03,Yes,mandatory
species,AT,CON,1159,Zingel zingel,CC04,Yes,mandatory
species,AT,CON,1159,Zingel zingel,CJ02,Yes,mandatory
species,AT,CON,5377,Carabus (variolosus) nodulosus,CB03,Yes,mandatory
species,AT,CON,5377,Carabus (variolosus) nodulosus,CB05,Yes,mandatory
species,AT,CON,5377,Carabus (variolosus) nodulosus,CB14,Yes,mandatory
species,AT,CON,5377,Carabus (variolosus) nodulosus,CE01,Yes,mandatory
species,AT,CON,5377,Carabus (variolosus) nodulosus,CJ03,Yes,mandatory
species,AT,CON,5377,Carabus (variolosus) nodulosus,CN01,Yes,mandatory
species,AT,CON,6997,Bufotes viridis,CJ03,Yes,optional
species,AT,CON,1038,Leucorrhinia albifrons,CS03,Yes,optional
species,AT,ALP,1379,Mannia triandra,CB01,Yes,mandatory
species,AT,ALP,1379,Mannia triandra,CC04,Yes,mandatory
species,AT,ALP,1379,Mannia triandra,CB04,Yes,mandatory
species,AT,ALP,1379,Mannia triandra,CF03,Yes,mandatory
species,AT,ALP,1386,Buxbaumia viridis,CB05,Yes,mandatory
species,AT,ALP,1386,Buxbaumia viridis,CB06,Yes,mandatory
species,BG,BLS,1077,Hyles hippophaes,CB01,Yes,optional
species,BG,CON,2484,Eudontomyzon mariae,CJ01,Yes,mandatory
species,BG,CON,2484,Eudontomyzon mariae,CC01,Yes,mandatory
species,HR,CON,6169,Euphydryas maturna,CA01,Yes,mandatory
species,HR,CON,6169,Euphydryas maturna,CB02,Yes,mandatory
species,HR,CON,6169,Euphydryas maturna,CB04,Yes,mandatory
species,BE,CON,1096,Lampetra planeri,CJ04,Yes,mandatory
species,BE,CON,1096,Lampetra planeri,CJ01,Yes,mandatory
species,BE,CON,1096,Lampetra planeri,CJ02,Yes,mandatory
species,BE,CON,1096,Lampetra planeri,CJ03,Yes,mandatory
species,BE,CON,1308,Barbastella barbastellus,CA02,Yes,mandatory
species,BE,CON,1308,Barbastella barbastellus,CB06,Yes,mandatory
species,BE,CON,1308,Barbastella barbastellus,CB05,Yes,mandatory
species,BE,CON,1308,Barbastella barbastellus,CF03,Yes,mandatory
species,BE,CON,1308,Barbastella barbastellus,CE05,Yes,mandatory
species,PT,MAC,1615,Ammi trifoliatum,CI03,Yes,mandatory
species,PT,MAC,1615,Ammi trifoliatum,CS01,Yes,mandatory
species,PT,MAC,1615,Ammi trifoliatum,CE01,Yes,mandatory
species,PT,MAC,1615,Ammi trifoliatum,CF03,Yes,mandatory
species,PT,MAC,1615,Ammi trifoliatum,CB01,Yes,mandatory
species,PT,MAC,1615,Ammi trifoliatum,CG04,Yes,mandatory
species,PT,MAC,1615,Ammi trifoliatum,CA08,Yes,mandatory
species,PT,MAC,1615,Ammi trifoliatum,CC01,Yes,mandatory
species,PT,MAC,1615,Ammi trifoliatum,CI01,Yes,mandatory
species,PT,MAC,1615,Ammi trifoliatum,CA06,Yes,mandatory
species,CY,MED,4082,Crepis pusilla,CF01,Yes,mandatory
species,CY,MED,4082,Crepis pusilla,CI03,Yes,mandatory
species,CY,MED,1706,Mandragora officinarum,CA01,Yes,optional
species,CY,MED,1706,Mandragora officinarum,CF01,Yes,optional
species,CY,MMED,1224,Caretta caretta,CF03,Yes,mandatory
species,CY,MMED,1224,Caretta caretta,CF09,Yes,mandatory
species,CY,MMED,1224,Caretta caretta,CG04,Yes,mandatory
species,CY,MMED,1224,Caretta caretta,CS03,Yes,mandatory
species,CY,MMED,1366,Monachus monachus,CF01,Yes,mandatory
species,CY,MMED,1366,Monachus monachus,CF03,Yes,mandatory
species,PT,MAC,1442,Rumex azoricus,CI03,Yes,mandatory
species,PT,MAC,1442,Rumex azoricus,CS01,Yes,mandatory
species,PT,MAC,1442,Rumex azoricus,CG04,Yes,mandatory
species,PT,MAC,1442,Rumex azoricus,CA01,Yes,mandatory
species,PT,MAC,1442,Rumex azoricus,CB01,Yes,mandatory
species,PT,MAC,1442,Rumex azoricus,CE01,Yes,mandatory
species,PT,MAC,1442,Rumex azoricus,CF03,Yes,mandatory
species,PT,MAC,1442,Rumex azoricus,CB15,Yes,mandatory
species,PT,MAC,1442,Rumex azoricus,CA03,Yes,mandatory
species,PT,MAC,1442,Rumex azoricus,CI01,Yes,mandatory
species,PT,MAC,1484,Berberis maderensis,CI01,Yes,optional
species,PT,MAC,1484,Berberis maderensis,CI02,Yes,optional
species,PT,MAC,1484,Berberis maderensis,CL01,Yes,optional
species,PT,MAC,1484,Berberis maderensis,CS01,Yes,optional
species,PT,MAC,1484,Berberis maderensis,CS02,Yes,optional
species,PT,MAC,1484,Berberis maderensis,CS03,Yes,optional
species,PT,MAC,6969,Atlantica calathoides,CI03,Yes,mandatory
species,PT,MAC,6969,Atlantica calathoides,CL01,Yes,mandatory
species,PT,MAC,6969,Atlantica calathoides,CN01,Yes,mandatory
species,PT,MAC,6969,Atlantica calathoides,CL03,Yes,mandatory
species,PT,MAC,6969,Atlantica calathoides,CS03,Yes,mandatory
species,PT,MAC,6971,Hystricella turricula,CN02,Yes,optional
species,PT,MAC,6971,Hystricella turricula,CI03,Yes,optional
species,CZ,CON,1109,Thymallus thymallus,CS01,Yes,optional
species,CZ,CON,1193,Bombina variegata,CA03,Yes,mandatory
species,CZ,CON,1193,Bombina variegata,CA09,Yes,mandatory
species,CZ,CON,1193,Bombina variegata,CB05,Yes,mandatory
species,CZ,CON,1193,Bombina variegata,CB09,Yes,mandatory
species,CZ,CON,1193,Bombina variegata,CB14,Yes,mandatory
species,CZ,CON,1193,Bombina variegata,CL01,Yes,mandatory
