country,region,speciescode,speciesname,assessment_speciescode,assessment_speciesname,presence,priority,annexII,annexIV,annexV,group
AT,CON,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
SI,ALP,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
HR,MED,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
CZ,CON,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
SK,ALP,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
BG,CON,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
BG,ALP,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
HR,CON,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
IT,ALP,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
RO,PAN,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
PL,ALP,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
DE,ALP,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
HU,PAN,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
FR,CON,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
DE,CON,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
CZ,PAN,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
ES,ALP,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
RO,STE,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
FR,MED,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
IT,CON,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
ES,MED,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
IT,MED,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
RO,ALP,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
SI,CON,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
GR,MED,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
SK,PAN,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
FR,ATL,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
BG,BLS,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
FR,ALP,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
ES,ATL,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
AT,ALP,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
HR,ALP,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
RO,CON,6091,Zamenis longissimus,6091,Zamenis longissimus,PRE,N,N,Y-CTC,N,Reptiles
MT,MED,6095,Zamenis situla,6095,Zamenis situla,PRE,N,Y-CTC,Y-CTC,N,Reptiles
BG,CON,6095,Zamenis situla,6095,Zamenis situla,PRE,N,Y-CTC,Y-CTC,N,Reptiles
BG,BLS,6095,Zamenis situla,6095,Zamenis situla,PRE,N,Y-CTC,Y-CTC,N,Reptiles
IT,MED,6095,Zamenis situla,6095,Zamenis situla,PRE,N,Y-CTC,Y-CTC,N,Reptiles
GR,MED,6095,Zamenis situla,6095,Zamenis situla,PRE,N,Y-CTC,Y-CTC,N,Reptiles
HR,MED,6095,Zamenis situla,6095,Zamenis situla,PRE,N,Y-CTC,Y-CTC,N,Reptiles
GR,MED,1436,Zelkova abelicea,1436,Zelkova abelicea,PRE,N,Y,Y,N,Vascular plants
RO,CON,1053,Zerynthia polyxena,1053,Zerynthia polyxena,PRE,N,N,Y,N,Arthropods
FR,MED,1053,Zerynthia polyxena,1053,Zerynthia polyxena,PRE,N,N,Y,N,Arthropods
SI,CON,1053,Zerynthia polyxena,1053,Zerynthia polyxena,PRE,N,N,Y,N,Arthropods
SI,ALP,1053,Zerynthia polyxena,1053,Zerynthia polyxena,PRE,N,N,Y,N,Arthropods
IT,ALP,1053,Zerynthia polyxena,1053,Zerynthia polyxena,PRE,N,N,Y,N,Arthropods
FR,ALP,1053,Zerynthia polyxena,1053,Zerynthia polyxena,MAR,N,N,Y,N,Arthropods
RO,ALP,1053,Zerynthia polyxena,1053,Zerynthia polyxena,PRE,N,N,Y,N,Arthropods
SK,ALP,1053,Zerynthia polyxena,1053,Zerynthia polyxena,PRE,N,N,Y,N,Arthropods
BG,BLS,1053,Zerynthia polyxena,1053,Zerynthia polyxena,PRE,N,N,Y,N,Arthropods
GR,MED,1053,Zerynthia polyxena,1053,Zerynthia polyxena,PRE,N,N,Y,N,Arthropods
CZ,PAN,1053,Zerynthia polyxena,1053,Zerynthia polyxena,PRE,N,N,Y,N,Arthropods
HU,PAN,1053,Zerynthia polyxena,1053,Zerynthia polyxena,PRE,N,N,Y,N,Arthropods
CZ,CON,1053,Zerynthia polyxena,1053,Zerynthia polyxena,PRE,N,N,Y,N,Arthropods
HR,CON,1053,Zerynthia polyxena,1053,Zerynthia polyxena,PRE,N,N,Y,N,Arthropods
AT,CON,1053,Zerynthia polyxena,1053,Zerynthia polyxena,PRE,N,N,Y,N,Arthropods
IT,CON,1053,Zerynthia polyxena,1053,Zerynthia polyxena,PRE,N,N,Y,N,Arthropods
SK,PAN,1053,Zerynthia polyxena,1053,Zerynthia polyxena,PRE,N,N,Y,N,Arthropods
AT,ALP,1053,Zerynthia polyxena,1053,Zerynthia polyxena,MAR,N,N,Y,N,Arthropods
HR,ALP,1053,Zerynthia polyxena,1053,Zerynthia polyxena,PRE,N,N,Y,N,Arthropods
HR,MED,1053,Zerynthia polyxena,1053,Zerynthia polyxena,PRE,N,N,Y,N,Arthropods
RO,PAN,1053,Zerynthia polyxena,1053,Zerynthia polyxena,PRE,N,N,Y,N,Arthropods
RO,STE,1053,Zerynthia polyxena,1053,Zerynthia polyxena,PRE,N,N,Y,N,Arthropods
BG,CON,1053,Zerynthia polyxena,1053,Zerynthia polyxena,PRE,N,N,Y,N,Arthropods
BG,ALP,1053,Zerynthia polyxena,1053,Zerynthia polyxena,PRE,N,N,Y,N,Arthropods
FR,MED,1158,Zingel asper,1158,Zingel asper,PRE,N,Y,Y,N,Fish
FR,CON,1158,Zingel asper,1158,Zingel asper,PRE,N,Y,Y,N,Fish
GR,MED,5356,Zingel balcanicus,5356,Zingel balcanicus,SCR,N,Y-HTL,N,N,Fish
HR,CON,1160,Zingel streber,1160,Zingel streber,PRE,N,Y-HTL,N,N,Fish
SI,CON,1160,Zingel streber,1160,Zingel streber,PRE,N,Y-HTL,N,N,Fish
SK,ALP,1160,Zingel streber,1160,Zingel streber,PRE,N,Y-HTL,N,N,Fish
CZ,PAN,1160,Zingel streber,1160,Zingel streber,PRE,N,Y-HTL,N,N,Fish
AT,ALP,1160,Zingel streber,1160,Zingel streber,PRE,N,Y-HTL,N,N,Fish
HU,PAN,1160,Zingel streber,1160,Zingel streber,PRE,N,Y-HTL,N,N,Fish
AT,CON,1160,Zingel streber,1160,Zingel streber,PRE,N,Y-HTL,N,N,Fish
RO,CON,1160,Zingel streber,1160,Zingel streber,PRE,N,Y-HTL,N,N,Fish
RO,PAN,1160,Zingel streber,1160,Zingel streber,PRE,N,Y-HTL,N,N,Fish
BG,CON,1160,Zingel streber,1160,Zingel streber,PRE,N,Y-HTL,N,N,Fish
RO,STE,1160,Zingel streber,1160,Zingel streber,PRE,N,Y-HTL,N,N,Fish
SK,PAN,1160,Zingel streber,1160,Zingel streber,PRE,N,Y-HTL,N,N,Fish
RO,BLS,1160,Zingel streber,1160,Zingel streber,PRE,N,Y-HTL,N,N,Fish
DE,CON,1160,Zingel streber,1160,Zingel streber,PRE,N,Y-HTL,N,N,Fish
SI,ALP,1160,Zingel streber,1160,Zingel streber,PRE,N,Y-HTL,N,N,Fish
BG,CON,1159,Zingel zingel,1159,Zingel zingel,PRE,N,Y,N,Y,Fish
RO,STE,1159,Zingel zingel,1159,Zingel zingel,PRE,N,Y,N,Y,Fish
CZ,PAN,1159,Zingel zingel,1159,Zingel zingel,PRE,N,Y,N,Y,Fish
AT,CON,1159,Zingel zingel,1159,Zingel zingel,PRE,N,Y,N,Y,Fish
SK,PAN,1159,Zingel zingel,1159,Zingel zingel,PRE,N,Y,N,Y,Fish
AT,ALP,1159,Zingel zingel,1159,Zingel zingel,PRE,N,Y,N,Y,Fish
RO,CON,1159,Zingel zingel,1159,Zingel zingel,PRE,N,Y,N,Y,Fish
HU,PAN,1159,Zingel zingel,1159,Zingel zingel,PRE,N,Y,N,Y,Fish
HR,CON,1159,Zingel zingel,1159,Zingel zingel,PRE,N,Y,N,Y,Fish
RO,BLS,1159,Zingel zingel,1159,Zingel zingel,PRE,N,Y,N,Y,Fish
RO,PAN,1159,Zingel zingel,1159,Zingel zingel,PRE,N,Y,N,Y,Fish
DE,CON,1159,Zingel zingel,1159,Zingel zingel,PRE,N,Y,N,Y,Fish
SI,CON,1159,Zingel zingel,1159,Zingel zingel,PRE,N,Y,N,Y,Fish
UK,MATL,2035,Ziphius cavirostris,2035,Ziphius cavirostris,OCC,N,N,Y-HTL,N,Mammals
ES,MATL,2035,Ziphius cavirostris,2035,Ziphius cavirostris,PRE,N,N,Y-HTL,N,Mammals
IT,MMED,2035,Ziphius cavirostris,2035,Ziphius cavirostris,PRE,N,N,Y-HTL,N,Mammals
MT,MMED,2035,Ziphius cavirostris,2035,Ziphius cavirostris,OCC,N,N,Y-HTL,N,Mammals
ES,MMED,2035,Ziphius cavirostris,2035,Ziphius cavirostris,PRE,N,N,Y-HTL,N,Mammals
PT,MMAC,2035,Ziphius cavirostris,2035,Ziphius cavirostris,PRE,N,N,Y-HTL,N,Mammals
ES,MMAC,2035,Ziphius cavirostris,2035,Ziphius cavirostris,PRE,N,N,Y-HTL,N,Mammals
HR,MMED,2035,Ziphius cavirostris,2035,Ziphius cavirostris,OCC,N,N,Y-HTL,N,Mammals
GR,MMED,2035,Ziphius cavirostris,2035,Ziphius cavirostris,PRE,N,N,Y-HTL,N,Mammals
PT,MATL,2035,Ziphius cavirostris,2035,Ziphius cavirostris,PRE,N,N,Y-HTL,N,Mammals
FR,MATL,2035,Ziphius cavirostris,2035,Ziphius cavirostris,PRE,N,N,Y-HTL,N,Mammals
FR,MMED,2035,Ziphius cavirostris,2035,Ziphius cavirostris,PRE,N,N,Y-HTL,N,Mammals
IE,MATL,2035,Ziphius cavirostris,2035,Ziphius cavirostris,PRE,N,N,Y-HTL,N,Mammals
ES,MED,6906,Alytes dickhilleni,6906,Alytes dickhilleni,PRE,N,N,Y-CTC,N,Amphibians
IT,CON,6956,Lissotriton italicus,6956,Lissotriton italicus,PRE,N,N,Y-CTC,N,Amphibians
IT,MED,6956,Lissotriton italicus,6956,Lissotriton italicus,PRE,N,N,Y-CTC,N,Amphibians
IT,ALP,6956,Lissotriton italicus,6956,Lissotriton italicus,PRE,N,N,Y-CTC,N,Amphibians
IT,ALP,6957,Salamandra atra pasubiensis,6957,Salamandra atra pasubiensis,PRE,Y-CTC,Y-CTC,Y-CTC,N,Amphibians
GR,MED,6958,Mediodactylus kotschyi,6958,Mediodactylus kotschyi,PRE,N,N,Y-CTC,N,Reptiles
CY,MED,6958,Mediodactylus kotschyi,6958,Mediodactylus kotschyi,PRE,N,N,Y-CTC,N,Reptiles
BG,BLS,6958,Mediodactylus kotschyi,6958,Mediodactylus kotschyi,PRE,N,N,Y-CTC,N,Reptiles
BG,CON,6958,Mediodactylus kotschyi,6958,Mediodactylus kotschyi,PRE,N,N,Y-CTC,N,Reptiles
IT,MED,6958,Mediodactylus kotschyi,6958,Mediodactylus kotschyi,PRE,N,N,Y-CTC,N,Reptiles
FR,MED,6959,Ovis aries musimon,6959,Ovis aries musimon,PRE,N,Y,Y,N,Mammals
IT,MED,6959,Ovis aries musimon,6959,Ovis aries musimon,PRE,N,Y,Y,N,Mammals
ES,MED,6960,Narcissus segurensis,6960,Narcissus segurensis,PRE,N,N,Y-CTC,N,Vascular plants
IT,ALP,6962,Bufotes viridis Complex,6997,Bufotes viridis,PRE,N,N,Y,N,Amphibians
FR,MED,6962,Bufotes viridis Complex,6997,Bufotes viridis,PRE,N,N,Y,N,Amphibians
HR,MED,6962,Bufotes viridis Complex,6997,Bufotes viridis,PRE,N,N,Y,N,Amphibians
IT,MED,6962,Bufotes viridis Complex,6997,Bufotes viridis,PRE,N,N,Y,N,Amphibians
HR,CON,6962,Bufotes viridis Complex,6997,Bufotes viridis,PRE,N,N,Y,N,Amphibians
ES,MED,6962,Bufotes viridis Complex,6997,Bufotes viridis,PRE,N,N,Y,N,Amphibians
HR,ALP,6962,Bufotes viridis Complex,6997,Bufotes viridis,MAR,N,N,Y,N,Amphibians
IT,CON,6962,Bufotes viridis Complex,6997,Bufotes viridis,PRE,N,N,Y,N,Amphibians
RO,PAN,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
CZ,PAN,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
SK,PAN,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
RO,STE,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
LV,BOR,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
EE,BOR,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
PL,CON,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
CZ,CON,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
RO,CON,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
DK,CON,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
BG,BLS,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
SE,CON,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
DE,ATL,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
RO,BLS,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
AT,ALP,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
SE,BOR,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
SI,ALP,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
HU,PAN,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
NL,ATL,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
BG,CON,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
AT,CON,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
BG,ALP,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
LT,BOR,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
HR,CON,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
FR,MED,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,SCR,N,Y,N,N,Fish
FR,ATL,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
BE,ATL,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
SI,CON,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
SK,ALP,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
GR,MED,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
FR,CON,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
BE,CON,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
UK,ATL,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
DE,CON,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
PL,ALP,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,Y,N,N,Fish
FI,BOR,6963,Cobitis taenia Complex,6963,Cobitis taenia Complex,PRE,N,N,N,N,Fish
HR,ALP,6894,Delminichthys jadovensis,6894,Delminichthys jadovensis,PRE,N,Y-CTC,N,N,Fish
HR,ALP,6895,Delminichthys krbavensis,6895,Delminichthys krbavensis,PRE,N,Y-CTC,N,N,Fish
HR,ALP,6896,Telestes croaticus,6896,Telestes croaticus,PRE,N,Y-CTC,N,N,Fish
HR,MED,6897,Delminichthys adspersus,6897,Delminichthys adspersus,PRE,N,Y-CTC,N,N,Fish
HR,MED,6898,Delminichthys ghetaldii,6898,Delminichthys ghetaldii,PRE,N,Y-CTC,N,N,Fish
HR,MED,6899,Phoxinellus alepidotus,6899,Phoxinellus alepidotus,PRE,N,Y-HTL,N,N,Fish
HR,MED,6900,Phoxinellus dalmaticus,6900,Phoxinellus dalmaticus,PRE,N,Y-HTL,N,N,Fish
HR,MED,6902,Cobitis dalmatina,6902,Cobitis dalmatina,PRE,N,Y-CTC,N,N,Fish
HR,MED,6903,Cobitis illyrica,6903,Cobitis illyrica,PRE,N,Y-CTC,N,N,Fish
HR,ALP,6904,Cobitis jadovaensis,6904,Cobitis jadovaensis,PRE,N,Y-CTC,N,N,Fish
HR,MED,6905,Cobitis narentana,6905,Cobitis narentana,PRE,N,Y-CTC,N,N,Fish
RO,CON,6908,Morimus asper funereus,6908,Morimus asper funereus,PRE,N,Y-CTC,N,N,Arthropods
IT,CON,6908,Morimus asper funereus,6908,Morimus asper funereus,PRE,N,Y-CTC,N,N,Arthropods
BG,BLS,6908,Morimus asper funereus,6908,Morimus asper funereus,PRE,N,Y-CTC,N,N,Arthropods
SK,ALP,6908,Morimus asper funereus,6908,Morimus asper funereus,SCR,N,Y-CTC,N,N,Arthropods
HU,PAN,6908,Morimus asper funereus,6908,Morimus asper funereus,PRE,N,Y-CTC,N,N,Arthropods
GR,MED,6908,Morimus asper funereus,6908,Morimus asper funereus,PRE,N,Y-CTC,N,N,Arthropods
SK,PAN,6908,Morimus asper funereus,6908,Morimus asper funereus,SCR,N,Y-CTC,N,N,Arthropods
HR,MED,6908,Morimus asper funereus,6908,Morimus asper funereus,PRE,N,Y-CTC,N,N,Arthropods
BG,CON,6908,Morimus asper funereus,6908,Morimus asper funereus,PRE,N,Y-CTC,N,N,Arthropods
SI,CON,6908,Morimus asper funereus,6908,Morimus asper funereus,PRE,N,Y-CTC,N,N,Arthropods
SI,ALP,6908,Morimus asper funereus,6908,Morimus asper funereus,PRE,N,Y-CTC,N,N,Arthropods
HR,CON,6908,Morimus asper funereus,6908,Morimus asper funereus,PRE,N,Y-CTC,N,N,Arthropods
BG,ALP,6908,Morimus asper funereus,6908,Morimus asper funereus,PRE,N,Y-CTC,N,N,Arthropods
RO,STE,6908,Morimus asper funereus,6908,Morimus asper funereus,PRE,N,Y-CTC,N,N,Arthropods
RO,ALP,6908,Morimus asper funereus,6908,Morimus asper funereus,PRE,N,Y-CTC,N,N,Arthropods
HR,ALP,6908,Morimus asper funereus,6908,Morimus asper funereus,PRE,N,Y-CTC,N,N,Arthropods
IT,MED,6909,Centranthus amazonum,6909,Centranthus amazonum,PRE,N,Y-CTC,Y-CTC,N,Vascular plants
ES,ATL,1639,Limonium lanceolatum,1639,Limonium lanceolatum,PRE,N,Y,Y,N,Vascular plants
PT,MED,1639,Limonium lanceolatum,1639,Limonium lanceolatum,PRE,N,Y,Y,N,Vascular plants
ES,MAC,1639,Limonium lanceolatum,1639,Limonium lanceolatum,TAX,N,Y,Y,N,Vascular plants
ES,MED,1639,Limonium lanceolatum,1639,Limonium lanceolatum,PRE,N,Y,Y,N,Vascular plants
CY,MED,6912,Ablepharus budaki,6912,Ablepharus budaki,PRE,N,N,Y-CTC,N,Reptiles
ES,MED,6913,Achondrostoma salamantinum,6913,Achondrostoma salamantinum,PRE,N,Y-CTC,N,N,Fish
PT,MED,6914,Achondrostoma occidentale,6914,Achondrostoma occidentale,PRE,N,Y-CTC,N,N,Fish
IT,MED,6917,Bufotes boulengeri,6917,Bufotes boulengeri,PRE,N,N,Y-CTC,N,Amphibians
IT,MED,6919,Bufotes siculus,6919,Bufotes siculus,PRE,N,N,Y-CTC,N,Amphibians
ES,MED,6920,Calotriton arnoldi,6920,Calotriton arnoldi,PRE,N,N,Y-CTC,N,Amphibians
ES,MAC,6921,Chalcides coeruleopunctatus,6921,Chalcides coeruleopunctatus,PRE,N,N,Y-CTC,N,Reptiles
SI,CON,6922,Congeria jalzici,6922,Congeria jalzici,PRE,N,Y-CTC,Y-CTC,N,Molluscs
HR,ALP,6922,Congeria jalzici,6922,Congeria jalzici,PRE,N,Y-CTC,Y-CTC,N,Molluscs
GR,MED,6924,Eptesicus anatolicus,6924,Eptesicus anatolicus,PRE,N,N,Y-HTL,N,Mammals
CY,MED,6924,Eptesicus anatolicus,6924,Eptesicus anatolicus,PRE,N,N,Y-HTL,N,Mammals
RO,CON,6927,Himantoglossum jankae,6927,Himantoglossum jankae,PRE,N,Y-CTC,Y-CTC,N,Vascular plants
SK,ALP,6927,Himantoglossum jankae,6927,Himantoglossum jankae,PRE,N,Y-CTC,Y-CTC,N,Vascular plants
BG,ALP,6927,Himantoglossum jankae,6927,Himantoglossum jankae,PRE,N,Y-CTC,Y-CTC,N,Vascular plants
BG,BLS,6927,Himantoglossum jankae,6927,Himantoglossum jankae,PRE,N,Y-CTC,Y-CTC,N,Vascular plants
BG,CON,6927,Himantoglossum jankae,6927,Himantoglossum jankae,PRE,N,Y-CTC,Y-CTC,N,Vascular plants
SK,PAN,6927,Himantoglossum jankae,6927,Himantoglossum jankae,PRE,N,Y-CTC,Y-CTC,N,Vascular plants
GR,MED,6927,Himantoglossum jankae,6927,Himantoglossum jankae,PRE,N,Y-CTC,Y-CTC,N,Vascular plants
RO,STE,6927,Himantoglossum jankae,6927,Himantoglossum jankae,PRE,N,Y-CTC,Y-CTC,N,Vascular plants
HU,PAN,6927,Himantoglossum jankae,6927,Himantoglossum jankae,PRE,N,Y-CTC,Y-CTC,N,Vascular plants
HR,ALP,6928,Hirudo verbana,6928,Hirudo verbana,PRE,N,N,N,Y-CTC,Other invertebrates
SI,CON,6928,Hirudo verbana,6928,Hirudo verbana,PRE,N,N,N,Y-CTC,Other invertebrates
RO,STE,6928,Hirudo verbana,6928,Hirudo verbana,PRE,N,N,N,Y-CTC,Other invertebrates
GR,MED,6928,Hirudo verbana,6928,Hirudo verbana,SCR,N,N,N,Y-CTC,Other invertebrates
IT,MED,6928,Hirudo verbana,6928,Hirudo verbana,PRE,N,N,N,Y-CTC,Other invertebrates
RO,CON,6928,Hirudo verbana,6928,Hirudo verbana,PRE,N,N,N,Y-CTC,Other invertebrates
IT,CON,6928,Hirudo verbana,6928,Hirudo verbana,PRE,N,N,N,Y-CTC,Other invertebrates
BG,ALP,6928,Hirudo verbana,6928,Hirudo verbana,PRE,N,N,N,Y-CTC,Other invertebrates
RO,BLS,6928,Hirudo verbana,6928,Hirudo verbana,PRE,N,N,N,Y-CTC,Other invertebrates
BG,BLS,6928,Hirudo verbana,6928,Hirudo verbana,PRE,N,N,N,Y-CTC,Other invertebrates
HR,CON,6928,Hirudo verbana,6928,Hirudo verbana,PRE,N,N,N,Y-CTC,Other invertebrates
HR,MED,6928,Hirudo verbana,6928,Hirudo verbana,PRE,N,N,N,Y-CTC,Other invertebrates
HU,PAN,6928,Hirudo verbana,6928,Hirudo verbana,PRE,N,N,N,Y-CTC,Other invertebrates
RO,PAN,6928,Hirudo verbana,6928,Hirudo verbana,PRE,N,N,N,Y-CTC,Other invertebrates
IT,ALP,6928,Hirudo verbana,6928,Hirudo verbana,PRE,N,N,N,Y-CTC,Other invertebrates
BG,CON,6928,Hirudo verbana,6928,Hirudo verbana,PRE,N,N,N,Y-CTC,Other invertebrates
PT,MED,6929,Hyla molleri,6929,Hyla molleri,PRE,N,N,Y-CTC,N,Amphibians
ES,MED,6929,Hyla molleri,6929,Hyla molleri,PRE,N,N,Y-CTC,N,Amphibians
PT,ATL,6929,Hyla molleri,6929,Hyla molleri,PRE,N,N,Y-CTC,N,Amphibians
FR,ATL,6929,Hyla molleri,6929,Hyla molleri,PRE,N,N,Y-CTC,N,Amphibians
ES,ATL,6929,Hyla molleri,6929,Hyla molleri,PRE,N,N,Y-CTC,N,Amphibians
ES,ALP,6929,Hyla molleri,6929,Hyla molleri,PRE,N,N,Y-CTC,N,Amphibians
ES,MED,6930,Iberochondrostoma oretanum,6930,Iberochondrostoma oretanum,PRE,N,Y-CTC,N,N,Fish
ES,MED,6931,Iberolacerta cyreni,6931,Iberolacerta cyreni,PRE,N,Y-CTC,Y-CTC,N,Reptiles
ES,MED,6932,Iberolacerta galani,6932,Iberolacerta galani,PRE,N,Y-CTC,Y-CTC,N,Reptiles
ES,MED,6933,Iberolacerta martinezricai,6933,Iberolacerta martinezricai,PRE,N,Y-CTC,Y-CTC,N,Reptiles
ES,MED,6935,Narcissus yepesii,6935,Narcissus yepesii,TAX,N,N,Y-CTC,N,Vascular plants
MT,MED,6936,Plecotus gaisleri,6936,Plecotus gaisleri,PRE,N,N,Y-HTL,N,Mammals
GR,MED,6937,Podarcis gaigeae,6937,Podarcis gaigeae,PRE,N,N,Y-CTC,N,Reptiles
IT,MED,6939,Speleomantes sarrabusensis,6939,Speleomantes sarrabusensis,PRE,N,Y-CTC,Y-CTC,N,Amphibians
ES,MAC,6940,Sideroxylon canariensis,6940,Sideroxylon canariensis,PRE,N,N,Y-CTC,N,Vascular plants
ES,MED,6942,Unio ravoisieri,6942,Unio ravoisieri,PRE,N,N,N,Y-CTC,Molluscs
IT,CON,6943,Zerynthia cassandra,6943,Zerynthia cassandra,PRE,N,N,Y-CTC,N,Arthropods
IT,MED,6943,Zerynthia cassandra,6943,Zerynthia cassandra,PRE,N,N,Y-CTC,N,Arthropods
FR,ATL,6944,Calotriton asper,6944,Calotriton asper,MAR,N,N,Y-CTC,N,Amphibians
ES,ATL,6944,Calotriton asper,6944,Calotriton asper,PRE,N,N,Y-CTC,N,Amphibians
FR,ALP,6944,Calotriton asper,6944,Calotriton asper,PRE,N,N,Y-CTC,N,Amphibians
ES,MED,6944,Calotriton asper,6944,Calotriton asper,PRE,N,N,Y-CTC,N,Amphibians
